county,T,loss
12113.0,1,"[10463651.050484033, 8729802.63846154, 1966473.4098458039, 15178931.937533762, 35848733.091692306, 8535703.404510157, 14002318.793423422, 6278351.877338658, 4696067.544737744, 19372852.605287816, 22528168.369763967, 12972719.983425148, 12215189.564304097, 2998106.4675071705, 22700155.3270756, 5807996.045818415, 4597400.192701535, 4444185.956167811, 4979672.0358659355, 30355845.62786835, 18670017.72753431, 19134121.644738205, 6033020.758682518, 3020508.3877922897, 1314197.9198094013, 3298986.1176020517, 6811387.958431798, 5810764.468603522, 12004696.764884999, 33597820.00967929]"
12113.0,2,"[23764025.490997475, 20639729.3076276, 7470932.90041309, 12076274.834946211, 4930774.790408977, 22644746.40212363, 2385586.8610659684, 14392317.802893644, 988123.1568328431, 1655030.6707309012, 3099126.6549172527, 9865161.38746075, 22915945.761080146, 6270283.991815107, 6003552.168148545, 13070396.2568705, 33936248.75372253, 22891598.229783922, 3715663.1116185426, 17401576.629966237, 6733216.065934413, 449765.2178475669, 2645135.4135181126, 32315362.48273743, 19660784.333969567, 3764282.505559816, 23047239.153798047, 11177100.714581108, 9244886.9890186, 25806157.876611404]"
12113.0,3,"[1065776.929212194, 25445769.562923692, 3032839.3109004674, 6180653.085221373, 35283042.471827745, 49277218.09478962, 3258128.2983119967, 22872870.930910446, 12584670.854793081, 10878047.71227562, 15223028.713265644, 26372530.66293174, 2893237.8640608317, 15185728.30894195, 19768911.451823685, 3411866.463623703, 29987093.37877758, 29034756.400651425, 14668724.191949757, 5709611.449476196, 28206680.773425885, 2636332.368764511, 15325399.55844699, 9915583.753038254, 5788009.474911299, 9061470.583745401, 5755287.127354706, 5482861.580173144, 36015028.87268068, 8599028.402364753]"
12113.0,4,"[20230417.949168783, 17752255.454809077, 2110246.020802022, 11815716.708007134, 3131463.7837704183, 3137474.66597901, 4550882.949771276, 20805365.537052155, 8317073.896721402, 26005917.319493655, 15250236.542427372, 6062902.278849077, 9470874.127205383, 4342957.625264627, 3341270.8256378225, 8028419.877545888, 6248020.191199335, 13477217.615048215, 18567379.204187453, 2735227.108779966, 27222150.570172172, 27055387.077941105, 13338928.157316506, 8293714.432171683, 15777983.16327328, 10963352.31181851, 57549576.34357749, 6166038.993097571, 8044155.079094961, 18357494.72889633]"
12113.0,5,"[9115224.725349959, 6264442.391200598, 13228875.175523572, 2110225.194507164, 947779.3846433501, 14414134.173819028, 3687106.7955027726, 20031928.27013202, 6730304.495414053, 764988.3689925126, 4302020.699384305, 14208111.825036777, 7330542.989838664, 24712167.94742705, 6357588.899249077, 15356291.518630141, 33030307.6296828, 11906101.82619444, 9611060.07856004, 2721289.706691269, 10107309.222688675, 15559407.944663791, 14271691.950213792, 3304006.2888923315, 14124527.634475406, 5576451.8877025675, 18177871.153470904, 7144005.762029856, 7385955.230800136, 8921335.847003061]"
12113.0,6,"[4287483.898802844, 7269377.053898989, 31435549.556074917, 28401202.427663997, 34081904.210106544, 3141694.3485813662, 5900572.330150799, 34778516.411378525, 8404376.40289917, 19970631.81100463, 5680378.62099001, 25688983.916532673, 16669579.111874046, 5927024.18118804, 19565398.283330116, 2444820.071705014, 5681283.248865143, 3469474.355984704, 9644431.712062478, 8465787.553329665, 338868.227259281, 26703054.976459958, 18021263.158087917, 20861913.48408261, 3515718.354447681, 26052254.401555505, 19030601.30480176, 6763802.93527429, 5775583.099032687, 2318897.10986448]"
12113.0,7,"[8807270.903605804, 28376196.715453327, 16318470.740761148, 6040043.967630694, 32264387.26604628, 31120502.233442344, 4271438.465063207, 13059461.315924212, 3298281.968573591, 2273557.4840926663, 12938185.378920628, 5427076.658608485, 7468555.190799552, 14836429.842068303, 7254800.922741349, 2804104.7976981336, 21962610.5936901, 23503018.63257565, 9354246.236023577, 4390201.130644341, 8798419.007043991, 26689414.48408443, 13455559.21423361, 5668515.4238324445, 9455952.43453964, 20346582.638476163, 3276210.0610936764, 8617019.054039579, 11236383.757279506, 16427816.791189507]"
12113.0,8,"[27733972.186831053, 20934627.13246894, 14570677.072428703, 33995484.54236887, 11432016.164509593, 53930431.603537396, 6507477.8545376165, 31361699.658438157, 27629830.273102637, 3311224.7176390304, 12199337.107764255, 9433686.342691643, 5798225.930867482, 10942560.156856792, 1578648.0773655064, 4425246.703421391, 55275158.21263813, 1168527.2264126593, 14871091.187928729, 10743851.931914864, 34026003.97542966, 26069311.4466634, 20409411.217193954, 2626576.551319999, 9232570.934639838, 27545194.46766515, 5888984.248348942, 45839106.69371979, 7624423.223637443, 25776344.334826175]"
12113.0,9,"[5369369.122101411, 10456317.909611344, 4310655.800546743, 8613229.952929864, 15172519.376502844, 5008115.014334348, 10534485.327823458, 22946085.280376617, 36155311.956826985, 12528158.695308577, 13943221.997863138, 28327165.558041193, 8647701.776112836, 9623147.986713037, 2906926.062754098, 22533197.383181944, 6034061.354946296, 28398258.353360858, 12325375.205007043, 4060304.7699247487, 4235434.076159669, 13107757.310297929, 10297460.02057184, 9542907.019859117, 26561502.416535396, 10059472.396880552, 8471620.477588233, 33272874.73611683, 11345995.289572597, 4612626.4342543725]"
12115.0,0,"[745065.085487794, 1043241.3087731989, 253522.23558939627, 2123419.8215176607, 884776.7620066033, 1247261.3013903173, 1208338.2815046394, 629779.6293010808, 990014.1354092669, 1135194.904934956, 724543.6037124926, 1559777.3151165466, 1283128.771091675, 1467955.2597383412, 1761066.863602142, 1278720.1191104066, 2274268.5753244613, 1012714.2001928757, 1460844.3694144923, 947820.0583131417, 1324309.3287179742, 1303901.9298425168, 642245.620991363, 1080100.2389864882, 1406788.6728473075, 340614.9950023307, 661246.8691451101, 1486318.825164596, 545822.6574263418, 496723.5263529624]"
12115.0,1,"[583245.0288551621, 441648.8615795948, 602362.3017331047, 405789.84572944645, 571519.1925446148, 1295488.9018246604, 788216.8310060395, 2165528.556796287, 1333942.3054469964, 408579.56531311426, 72093.50877221071, 1251205.7454070682, 385514.5233817752, 692174.6177088942, 853618.3468544771, 1368769.3934138238, 2225176.745135297, 870481.4485735105, 333392.56547431764, 1866360.3522100013, 543893.8701578967, 2893023.830107405, 1443345.8844686698, 245977.4466415361, 746642.0139302296, 869156.9934155045, 1304656.7047527565, 204982.47021705334, 2189023.9401825103, 174901.5494125035]"
12115.0,2,"[402592.8042276319, 369903.6311098243, 749059.6898802099, 335474.73581982724, 203562.78232958107, 989810.3344358748, 1111778.8323273282, 450133.5595450142, 3594746.8376284745, 1215305.8251949302, 645514.0225307381, 3350400.6524087093, 258196.37401295724, 1874916.3105859288, 639463.9194398843, 473112.2844982135, 1716821.170882481, 568947.807468697, 470118.0064929807, 565850.9511665655, 505515.6682454505, 800131.980958424, 778095.4467061472, 1163913.4870679227, 1145269.11390701, 495298.7939428819, 615968.2682819415, 1293773.7626996003, 1390031.6866454845, 685075.8574918368]"
12115.0,3,"[415036.13656634424, 748726.4648034548, 150524.1529231915, 568837.127856147, 1617513.2736432487, 875323.031540456, 1266210.0955830582, 554650.453443839, 1676263.3187894425, 1123995.6514720304, 656041.1279104239, 749761.2495702448, 712945.1548868482, 1075317.7390408798, 2031283.3337556971, 573681.0343240165, 411373.9696411049, 240609.19863694988, 741874.8047751145, 734934.6758177865, 314447.9682110879, 1593975.0934837265, 793018.5568082295, 442597.7141519488, 941577.7520070898, 1131475.5367986737, 593633.3263968658, 450824.8975596089, 1270230.7231295814, 166594.50420627996]"
12115.0,4,"[688942.057830778, 1290399.3268698412, 1073242.5775488522, 459106.00140245556, 1467376.6258391072, 822842.0619185372, 775515.333463508, 1044737.6816688768, 1118728.6214766155, 1189981.6176937881, 287833.0074539512, 1693993.348389555, 714430.5293608117, 780615.8227015517, 947401.9404095489, 132453.68991619186, 363580.06465809076, 715579.7561734334, 1182841.2473622134, 1187269.465635492, 143016.45931394788, 429751.2395503069, 1435274.7147806028, 2079800.9847531368, 536705.5449701402, 739112.8499175092, 1052822.9440831726, 890218.3122779669, 279011.6140944063, 579541.2000352767]"
12115.0,5,"[1114059.0067304985, 490399.1352679144, 469120.15072246466, 1061077.5794594088, 2027626.856252368, 351234.91961458384, 484981.30077374936, 863782.987481222, 1318398.9064638345, 839016.5180139197, 2421109.915160101, 601341.9873638946, 1774587.2517932553, 705061.3336114429, 863739.0783649824, 732249.9420992502, 570831.2216162593, 802434.979638173, 1188837.6334929515, 202919.1637347746, 431065.1303263673, 667848.2832615401, 1848690.0904124535, 487652.55686293833, 2861803.362654986, 1356395.6793487507, 1080901.0171046315, 855251.9848835205, 401597.36561801034, 201214.40917460315]"
12115.0,6,"[1486044.63154347, 1652807.5684284726, 556400.0473601727, 960446.7943892279, 1991348.901368338, 2560041.7289205506, 512287.52347347746, 349868.22755045875, 1219469.5793268918, 2397897.7076105485, 588369.4084666002, 516469.47313306376, 1618758.5420527055, 900185.6491001045, 1027566.8202817758, 1441022.6561979898, 602425.9089235119, 684186.0438431031, 1264263.7230970399, 504015.68473579164, 408676.4587491959, 959997.0767792792, 1443792.8997131337, 592909.3870389303, 915714.8370966883, 433982.26005204336, 1992222.4945197497, 2461723.335721329, 1064011.4935848687, 708107.7879837472]"
12115.0,7,"[1075518.5741368907, 752208.15929775, 862260.6201828514, 839537.3521176552, 472441.2453311343, 808684.3676402534, 1566771.0835392594, 1878345.967072247, 1084619.6959060705, 960782.200525027, 1855179.7279899847, 1462779.877075726, 441905.74951613613, 521053.4022706191, 762751.1746543603, 684818.1986111911, 1267445.64142191, 704125.7227552183, 794855.5757311182, 731651.6498467335, 667728.1133889452, 905300.2537790118, 539435.0272794847, 586988.6536797401, 653441.3071634789, 957441.9621239995, 1010437.7718834577, 1387765.3049387601, 1366828.300433047, 728994.4146142729]"
12115.0,8,"[970133.493606531, 1057302.1973831137, 1566182.6180829587, 742626.4825785205, 1701666.5444686844, 1416668.3407366632, 1267867.4495760666, 594637.1973179623, 325569.9206143533, 654670.2746308255, 956766.8431555812, 656424.365655952, 782662.9861551058, 2268655.5190633587, 1232250.5758373577, 378694.7354732967, 965172.1342402467, 858473.6335257096, 351450.4568747871, 748395.3920438951, 546751.8031711205, 1083903.1246460285, 2428329.794944823, 521889.2631414135, 590804.530859775, 984010.6912468543, 1107264.3450587573, 771746.139468506, 904979.4398172705, 303399.93157891947]"
12115.0,9,"[478799.6185607564, 262127.07147103068, 1209567.2218982372, 506436.1050346833, 673571.3148035685, 1193091.386709033, 452637.9160484217, 546772.0192146279, 506371.5535341484, 1389210.4926352126, 416330.4779845239, 654551.3228557343, 765359.5102908766, 1019405.7561089082, 2029673.7630631004, 1357777.0089677365, 185134.39716917055, 823438.1014556279, 886599.4175604002, 390538.603552616, 220493.17934663818, 1120823.1998917726, 644262.783545929, 665912.0025700638, 541020.218502833, 698278.8081525814, 680743.8829933552, 780109.0744001006, 1964567.2784086515, 1020202.9163706517]"
12117.0,0,"[26195.462222074275, 120604.81621974723, 9813.83481025636, 312708.12060985353, 20921.406357372332, 256067.78842525437, 46606.02834549942, 120288.648651077, 34252.66451728556, 388950.4576095018, 91320.96387576956, 92576.70902828059, 13247.43315119457, 16470.58548827083, 93995.48693427314, 485569.4929681889, 14153.982720079328, 268760.15454051347, 226202.71229424237, 331467.6045376952, 426258.44415567827, 24169.19290434411, 101347.9584394043, 69727.29641017038, 80392.77214711171, 12551.791802258733, 79504.5413807763, 5540.403159314809, 44137.683735953535, 39248.7549026632]"
12117.0,1,"[20483.78377549096, 60350.31135737814, 24833.514303688233, 20158.916135774638, 71734.14504815053, 161291.04156228274, 10831.047655941942, 55810.278829479816, 67404.8209221158, 82486.17972288645, 85970.01019789232, 53974.06103692968, 230178.6404193224, 13994.998745575576, 172369.3798655751, 21456.59952440358, 111556.94142637619, 65668.00504838681, 14494.999323413327, 86012.35438562444, 172215.28132302364, 402562.8609482648, 301564.1513206234, 290480.2611860848, 5565.556343336184, 219329.36573907096, 166975.16614583906, 107339.90044325087, 509290.9323850786, 343642.24395420746]"
12117.0,2,"[89976.91833647448, 297724.1001543413, 776069.4288207961, 34859.5711630313, 195424.395663277, 671933.4697192117, 155026.7961926767, 25460.061834622713, 152784.53413073893, 17867.529606746786, 388457.47131263773, 236264.54573077688, 137277.8221173174, 34796.053029110524, 67615.51138858915, 43807.9309247614, 181303.82812295528, 404560.34471086843, 14655.245240870281, 56941.37151688493, 44815.220615807055, 96778.26970312103, 263374.23376283486, 140299.35725226044, 416136.16512002016, 82264.91702882298, 84180.04483138553, 23495.303954112307, 245137.94172572516, 111449.57636921117]"
12117.0,3,"[448956.4039895571, 109583.97648290293, 22842.479023034342, 46848.32544986219, 112353.97253635882, 58936.10627124554, 154057.11219727612, 167984.61975584063, 31858.992181220787, 52971.38902238933, 37686.28056957566, 92854.27879641371, 79903.70887506755, 162263.0625605102, 434007.95100452023, 61444.38400596299, 573020.0399277015, 234760.439232151, 46593.30546882114, 362688.5832866346, 12597.183883490998, 105397.942231486, 47568.07659126434, 27721.093623224922, 334465.98945555155, 133642.00755971664, 194842.18239036924, 175865.70817006438, 88127.75065969785, 41.670166352382616]"
12117.0,4,"[59679.47786991739, 40867.56801365112, 79522.26183559708, 44883.31036062806, 276656.2487958761, 640.7891304818464, 7169.644688978528, 78028.88759002414, 311698.404513524, 58265.10687674867, 14177.529731779774, 41.343585268669344, 157080.7128909763, 79085.43247253355, 348364.93259113433, 7664.234940137625, 53573.25037446358, 145046.43503090946, 121703.77387119277, 39082.49921960225, 135568.9467573316, 300837.707268476, 22626.31819532062, 44608.656000725205, 74112.49150002375, 84481.87230317575, 184527.7703445447, 18425.152036899235, 491526.04202813376, 45195.797045564395]"
12117.0,5,"[102859.87645730995, 52940.103633820996, 200310.8088060016, 6571.13743223349, 7818.447872434045, 88637.07895828507, 120720.94550710318, 570611.6171263647, 31871.822216605884, 74316.2093086055, 17033.670547063295, 62044.20902428422, 151737.59581556, 181293.85166902034, 58444.5883808802, 96236.32626658886, 133459.65851486605, 219113.29603442716, 340148.4975309247, 17454.347516600505, 12193.462488738282, 1672.9806089392782, 304630.74063820764, 17425.554504768403, 380143.3943655077, 45325.9502693673, 357049.80356441357, 32168.956959886866, 21787.904501907637, 29524.608446401904]"
12117.0,6,"[250128.07715887984, 288765.6689452956, 145.39022318158814, 140433.58087889987, 120542.55245786317, 9511.623590540858, 3570.429963570114, 326081.1694597658, 321484.45092215424, 176241.83329260998, 112646.37212438209, 191785.76686873738, 4571.527094627387, 4534.676626916247, 48399.29797870198, 2567.730494586935, 119295.64511029136, 56623.83897923878, 348160.61468005035, 66717.60505225757, 90062.06850861249, 208803.64059215388, 441217.04234049865, 72354.50336190384, 82259.88835029345, 323433.5171759521, 176714.01351558094, 64100.78931361052, 22434.737782252763, 18310.208729215734]"
12117.0,7,"[19117.76926036095, 17647.99010500185, 30360.725811116612, 21789.994203577906, 147945.93066991906, 262480.3350582129, 59563.575975295935, 36299.8027108525, 61269.563133517404, 419937.0272906635, 72785.79713797518, 111561.26831017826, 226847.71718177522, 323087.0293837271, 158484.1256837574, 676.2736207129884, 569563.2787612212, 46867.177239723984, 86113.74525423363, 547006.487650425, 29972.137627752236, 253491.93397680257, 80679.5545287823, 105237.20735394563, 4260.496295732273, 421052.2465581554, 85837.17151935444, 6237.454681999731, 62002.47434220354, 15905.703388985232]"
